plasma fatty acid control lipolysis	train	12
newborn case report	train	6
effect activity enzyme saccharomyce cerevisiae grow glucose limitation	train	5
thermal component excitation lateral eye	train	20
influence age drug behaviour rat	train	1
potential reflex discharge spinal	train	2
inhibition cell transform herpe simplex virus type	train	7
active transport enzyme erythrocyte membrane protein deprivation	train	4
renal vascular response renin angiotensin system normal man	train	17
contractile inactivation frog single muscle fiber	train	13
effect blood insulin glucose concentration diabetic	train	6
early biochemical consequence denervation fast slow skeletal muscle relationship neural control muscle differentiation	train	13
abnormal patient cutaneous	train	16
acute response produce mouse	train	7
gastric acid secretion risk ulcer within six year vagotomy	train	6
surgical treatment gastric carcinoma elderly clinical consideration group patient major surgical destruction	train	15
spontaneous release transmitter insect nerve terminal negative	train	9
electron microscopic investigation vestibular projection cat nucleus	train	2
influence potassium calcium ion metabolism rat fibroblast growth stimulation calf serum	train	13
carcinoma gland disease author transl	train	14
amino acid metabolism influence level protein methionine diet tissue uptake vivo oxidation	train	19
human red cell acid phosphatase quantitative evidence gene population study	train	4
antigenic relationship group streptococci	train	3
proinsulin three dimensional structure	train	19
effect divalent cation uptake oxidation substrate pseudomonas aeruginosa	train	5
micro electrophoretic study cat region effect acetylcholine	train	2
dynamic glomerular rat effect	train	9
experimental factor involve donor liver	train	19
selective screen cervical cancer experience mass screen system	train	15
effect various condition accumulation escherichia coli	train	5
blood volume change rat	train	4
homologous disease adult rat model autoimmune disease general feature cutaneous lesion	train	16
pathway presence nerve cord substrate accumulation diabetes	train	5
afferent pathway selective release vasopressin response carotid occlusion cat	train	2
absorption protein peptide ultraviolet	train	20
modification insulin growth hormone medium chain triglyceride ingestion author transl	train	6
phosphoenolpyruvate pyruvate carboxylase develop rat liver	train	1
age relate change mechanical property human skin	train	1
acid cartilage aggregation	train	19
study conversion bile pigment rat	train	18
potassium inactivation change	train	13
escherichia coli relation catabolite repression	train	5
study technique determine lysis time	train	20
effect aldosterone transport toad bladder anaerobic response	train	17
natural history site sequence familial pattern spread cutaneous streptococci	train	16
primary immune response cell dissociation proliferation activity proliferation cell	train	18
study porcine isolate swine area characterization viruse group	train	19
influence rat ovary spleen	train	18
primary immune response mouse enhancement suppression hemolysin production bacterial endotoxin	train	18
use gamma radiation elimination salmonella frozen meat	train	20
release dopamine acid caudate nucleus	train	2
calcium angiotensin rat uterine smooth muscle	train	12
effect reserpine alpha receptor blocker	train	12
phase separation solution noradrenaline adenosine triphosphate influence cation drug	train	12
distribution fatty acid preparation adipose tissue	train	19
potentiation carbon induce diabetic rat	train	6
change pattern mortality acute myocardial infarction coronary care unit	train	15
mutant escherichia coli	train	10
effect temperature fatty acid composition bacillus bacillus	train	20
mechanism activation adenosine cyclic monophosphate protein rabbit	train	3
human chromosome electron microscopic observation chromatin fiber organization	train	8
chromosomal aberration peripheral lymphocyte patient multiple sclerosis author transl	train	8
sex linkage glucose phosphate dehydrogenase horse	train	4
temperature sensitive conjugation defective factor escherichia coli	train	20
release kallikrein guinea pig lung anaphylaxis	train	7
study mice complement chromosome derive hybrid translocation	train	18
effect gene level galactose enzyme saccharomyce cerevisiae	train	5
regulation development hepatic neonatal rat diet	train	5
long term measurement skeletal body mass disease bone treat synthetic human calcitonin	train	13
deep venous thrombosis part incidence factor	train	15
airborne microorganism processing plant	train	20
evidence delay development glucagon receptor adenylate cyclase fetal neonatal rat heart	train	11
age change abortion	train	1
fatal self administration sodium	train	7
effect visual sexual stimulation urinary excretion adrenaline noradrenaline patient	train	12
immunological study patient chronic active hepatitis cytotoxic activity lymphocyte liver cell grow tissue culture	train	8
change kidney medullary phospholipid metabolism potassium deficient rat	train	13
hydroxylase partial characterization enzyme rat kidney cortex	train	20
physical property antigen escherichia coli relate biological activity	train	4
mix lymphocyte reaction vitro test serum activity	train	8
difference purine enzyme activity human leukemia cell cell cell line	train	8
purification sea ribosomal rna gene single strand specific	train	20
antibody dependent direct lymphocyte mediate cytotoxicity patient hemodialysis	train	8
amphibian pituitary growth hormone prolactin immunochemical rat growth hormone	train	19
relation dna synthesis suppression development memory cell	train	18
rat brain amines blood histamine glucose level relationship circadian change sleep induce sodium	train	12
precursor ribosomal escherichia coli	train	10
epidemiological study suicide comparison primary	train	15
multiple sensitivity fibre rat hamster thermal stimulus	train	20
treatment length low author transl	train	14
age dependent metabolism collagen author transl	train	1
effect lymphocyte recurrent upon colon cell tissue culture	train	8
nature transmitter release neuromuscular junction	train	9
response nucleus stimulation caudate nucleus cat	train	2
membrane lipid change formation functional electron transport system staphylococcus aureus	train	5
infant environment comparison high risk family family general population	train	15
research nitrogen compound new method synthesis derivative	train	3
block squid axon channel apply ion	train	13
result surgical treatment chronic nonspecific lung disease condition	train	7
pharmacological response thiamine deficient rat tissue	train	12
enzymatic release folate activity red cell anaemia pregnancy	train	4
effect concentration colchicine	train	20
effect general drug electrical response isolate cat cerebral cortex	train	2
protein carbohydrate preparation	train	20
relationship cyclic amp metabolism inotropic response perfuse rat heart adrenergic amine	train	11
property purify hemolysin	train	4
replication poliovirus phytohemagglutinin stimulate human lymphocyte	train	8
humoral antibody response swine infect experimentally group streptococcus response	train	19
skin cancer chemotherapy	train	15
significance proliferation enterotoxin production escherichia coli intestine gnotobiotic pig	train	19
hypoxia high theoretical method treatment angina influence cardiac metabolism	train	11
influence change external potassium chloride ion membrane potential intracellular potassium ion activity rabbit ventricular muscle	train	13
fatal adenovirus infection respiratory tract young child	train	7
projection muscle nerve afferent cat	train	2
etiology swine iii role select negative	train	19
effect glucagon glomerular filtration rate dog reduction renal blood flow	train	12
evaluation four hour secretory pattern growth hormone insulin patient	train	6
porcine experimental transmission etiology pathology	train	19
induction alpha amylase bacillus stearothermophilus	train	5
influence prognosis breast cancer author transl	train	14
age dependent distribution human	train	1
development high intensity study irradiation effect human skin irradiation high intensity	train	16
metabolic study basis phospholipid long chain basis two old mouse brain tissue comparison one old mouse tissue	train	1
bacteriophage induce function escherichia coli lambda infect mutant bacteriophage	train	10
effect divalent cation potassium conductance squid axon determination surface charge	train	13
effect adenosine phosphate nicotinamide nucleotides pyruvate carboxylase yeast	train	3
evoked potential change age	train	1
monolayer culture human cell	train	7
excitation contraction bovine tracheal smooth muscle	train	13
evaluation carbon label phenylalanine pancrea	train	18
specific affinity fractionation lymphocyte use glass column	train	8
base composition deoxyribonucleic acid temperature sensitive resistant factor	train	20
model muscle contraction	train	9
effect viral bacterial infection combine infection murine respiratory tract sendai virus pasteurella	train	7
identification early myocardial infarction dehydrogenase alteration	train	11
experimental method absorption scatter suspension particle circular absorption spectra hemoglobin situ red blood cell	train	4
physicochemical characteristic insulin secretion granule	train	6
comparison effect excitation contraction couple single muscle fiber	train	13
formation filament synthesis temperature growth escherichia coli	train	20
diurnal variation oral glucose tolerance insulin growth hormone change special reference woman oral contraceptive	train	6
course prognosis myocardial infarct	train	14
failure free fatty acid influence degree myocardial injury follow acute coronary artery occlusion pig	train	19
mitotic treat syndrome lymphocyte	train	8
study energy transfer theoretical calculation influence glycine	train	9
sinus nerve baroreceptor input medulla cat	train	2
transient delay potassium current egg cell membrane	train	13
enzymatic synthesis define sequence short nucleotide residue	train	18
change human plasma catecholamine dopamine beta hydroxylase produce prostaglandin alpha	train	12
regulation hepatic glycogen synthesis fetal development role hydrocortisone insulin insulin receptor	train	6
angiotensin rna synthesis isolate rat atria	train	11
pineal gland cyclic adenosine monophosphate stimulation label production	train	12
chromosome abnormality rat leukemia induce anthracene	train	18
cervical spinal clinical finding	train	14
role anion reduction ferritin iron oxidase	train	19
monoamine oxidase cerebral uptake dopaminergic drug	train	12
effect beta adrenergic blockade pattern urinary sodium excretion blood pressure plasma renin activity patient essential renovascular hypertension	train	17
effect inhibitor hydroxytryptamine output perfuse cerebral ventricle cat	train	2
specie difference inhibition glutathione acid	train	3
serum immunoreactive insulin oral administration single dose tolbutamide peripheral vein immunoreactive insulin normal subject mild diabetic author transl	train	6
activation cultured cell specific activity trna synthetase determination constant trna synthetase	train	9
condition activity kidney mitochondria	train	13
efflux potassium electric	train	13
adrenoceptor human foetal small intestine	train	12
effect exercise food restriction development spontaneous obesity rat	train	6
differential light scatter mammalian cell	train	9
study character amino acid absorption datum obtain pig study use regression	train	19
blood pressure plasma pregnancy	train	17
site gene specific expression bacteriophage infect escherichia coli	train	10
temperature lambda phage mutant	train	20
human lymphocyte positive negative subpopulation	train	8
spinal neuron activate baroreceptor afferent possible role inhibition sympathetic neuron	train	2
pancreatic insulin content relationship plasma glucose free fatty acid concentration embryo neonatal chick	train	6
electrophoretic mobility fetal red blood cell	train	4
morphological immunochemical biochemical study rabbit various age	train	1
response insulin intact stomach patient ulcer	train	6
skin graft delay rejection cattle twin erythrocyte	train	4
deletion escherichia coli gene	train	10
purification property lipase pseudomona	train	20
study reduce mammalian cytochrome oxidase reaction carbon monoxide oxygen	train	11
rosette lymphoid cell rabbit hapten antibody form cell one locus surface marker	train	8
six patient without initial muscle involvement	train	16
water uptake frog rana affect osmotic gradient hormone	train	16
risk child part study factor	train	15
lateral geniculate retinal afferent cat visual cortex	train	2
amphetamine response rat follow lesion nucleus	train	12
cooperative control potassium accumulation ouabain vascular smooth muscle	train	13
mechanism tolerance produce rat sheep erythrocyte plaque form cell antibody response multiple injection antigen birth	train	4
immunosuppression vitro induce leukemia virus infect	train	18
endocrine function blue postnatal	train	1
property low density lipoprotein normal human plasma evidence occurrence lipoprotein associate free form	train	9
functional organization pathway auditory signal somatosensory zone cat cerebral cortex	train	2
evaluation potassium early myocardial ischemia animal model	train	11
critical assessment role circulate hydrogen ion lactate production exercise induce asthma	train	7
isolation characterization stability ribosomal rna complex hela cell	train	20
clinical feature schizophrenia malignant course patient old age	train	1
adult respiratory syndrome postoperative patient study pulmonary pathology shock lung therapeutic implication	train	7
prognosis treatment bacterial review case	train	14
amphibian hybrid produce block cross rana female rana male	train	11
diabete mice virus infection	train	6
chemical analysis bovine growth hormone growth hormone inhibitor	train	3
cell division induction escherichia coli study nucleotide level	train	10
phosphatase acid phosphatase soluble fraction cattle brain cortex purification property author transl	train	20
phospholipid composition embryonic chick liver	train	1
morphogenesis rabbit virus correlation pathogenesis skin lesion	train	16
mass screen diagnosis disease stomach	train	15
synthesis intracellular distribution secretion immunoglobulin antigen	train	18
prognosis acute upper gastrointestinal author transl	train	14
effectiveness plant processing	train	16
vitro response bovine thoracic duct lymphocyte follow adult	train	8
effect clonidine morphine withdrawal sign rat	train	12
isoleucine valine metabolism escherichia coli mutation affect valine resistance	train	10
isoproterenol epinephrine induce change blood glucose tissue glycogen level normal diabetic rat influence alteration endogenous insulin level state	train	6
effect diazepam tension electrolyte distribution frog muscle	train	13
function system study phenomenon carbon clearance inhibition	train	4
turnover genetically define catalase isozyme	train	13
liver lung uptake neoplasia infection	train	7
increase lymphocyte mediate destruction tumor cell assay inhibitor protein synthesis	train	8
effect insulin dietary impair peripheral motor nerve conduction velocity acute diabetes	train	6
single unit activity dorsal cochlear nucleus cat	train	2
hemopoietic colony study effect hemopoietic organ differentiation stem cell	train	18
partial pressure alveolar air	train	7
computer simulation inhibition stretch receptor neuron	train	9
investigation alpha methyl amino acid derivative isolate tissue preparation	train	17
diagnosis newborn author transl	train	14
behaviour nitro pyrimidine derivative	train	3
subcellular localization label tyrosine cell	train	16
specific role human leukocyte type viral infection host cell vesicular virus replication vitro	train	8
approach hepatic function	train	9
effect material wound bladder	train	16
observation group streptococcal bacteriophage lytic enzyme system	train	3
effect utilization prenatal care hospital infant mortality rate finding infant mortality study part	train	15
leukocyte factor anaphylaxis	train	7
elongation insulin synthetic	train	6
inactivation noradrenaline isoprenaline dog	train	12
dissociation immunogenicity lipopolysaccharide independent antigen	train	18
involvement skin late juvenile neuronal	train	16
surface immunoglobulin rabbit lymphoid cell ultrastructural group determinant	train	8
serotonin produce body rabbit respiratory mucosa	train	7
follow young non male relationship age duration	train	14
origin early receptor potential retina	train	20
enzymatic synthesis define sequence	train	3
normal serum cholesterol low cholesterol concentration young patient ischaemic disease	train	15
african swine fever demonstration viral antigen mean immunofluorescence	train	19
drug cardiopulmonary effect	train	7
complete surgical correction congenital infant	train	15
effect blood serum patient normal donor dna synthesis lymphocyte	train	8
differential cytotoxicity activate lymphocyte allogeneic target cell iii species specificity lymphocyte target cell recognition vitro	train	8
cytomegalovirus replication cell	train	7
activate nicotinamide adenine dinucleotide link dehydrogenase mutant escherichia coli growth	train	10
long term effect radiation lymphocyte peripheral blood patient hodgkin disease	train	8
effect hypothalamus reticular formation cerebral cortex hypoxic brain state	train	2
role adenosine amp blood flow regulation canine muscle	train	13
vitamin level erythrocyte normal subject anaemia	train	4
ribosome acid direct biosynthesis	train	20
neonatal change plasma level cortisol cortisone aldosterone calf	train	17
new method double bond fatty acid methyl ester	train	3
tumor cell mitogenic response serum	train	8
clinical prognostic significance factor treatment author transl	train	14
effect inorganic phosphate inhibition plasmid escherichia coli	train	10
isolation characterization myosin mouse fibroblast	train	13
pattern age relate bone loss	train	1
mechanism sensitive sodium brain monkey	train	17
effect concentration potassium salt activity treat control inhibitor	train	13
leukemia virus activation homograft rejection	train	18
induce change rate uridine uptake incorporation period chinese hamster cell	train	7
regulatory effect pyruvate glucose metabolism clostridium	train	5
change activity cat cortex stimulation	train	2
circular bradykinin relate peptide	train	20
inferior cat intracellular	train	2
effect noise upon electrical activity cat cortex	train	2
long term follow isolate replacement aortic mitral valve	train	14
leave anterior inferior myocardial infarction	train	11
effect hormone human fibroblast vitro antagonism cortisol induce inhibition	train	16
mode action stretch reflex spinal cat	train	2
arabinose isomerase formation mutant gene escherichia coli	train	10
central neural regulation adrenergic nerve rhythm hepatic tyrosine activity	train	12
spontaneous interaction vitro lymphocyte syngeneic peritoneal macrophage mouse	train	8
relation spontaneous activity metabolic rate hour cycle mouse different environmental temperature	train	20
transport system escherichia coli	train	10
difference serotonin norepinephrine area rat brain	train	12
contraction cat follow small large intestinal	train	2
progesterone corticosteroid concentration peripheral plasma sow pregnancy	train	19
study delay hypersensitivity induce vaccine	train	16
mechanism action alcohol cellular permeability barrier	train	13
non hodgkin lymphoma pattern complete combination chemotherapy	train	14
use lactose ethanol tolerance test diabetes	train	6
effect preparation murine pulmonary bacterial system	train	7
regulation lambda expression infection escherichia coli lambda bacteriophage	train	10
release substance yeast shock excretion amino acid	train	5
localization hydrocarbon lung follow solution	train	7
clinical investigation antagonist alpha beta adrenoceptor	train	12
influence antibody mediate immune suppression clinical viral immune response swine influenza infection	train	19
mammary tumor virus antigen sensitive	train	4
age tyrosine dopa mouse brain slice vitro	train	1
aldosterone receptor measurement change dietary sodium	train	17
relationship motor nerve conduction motor unit contraction characteristics slow twitch muscle cat	train	2
use label albumin measurement gastrointestinal total albumin catabolism	train	18
prevalence cardiac tumour autopsy	train	11
effect age induce local	train	1
effect acid epidermal cell proliferation kinetic autoradiographic vitro investigation author transl	train	16
evaluation chromatin spinal cord pig	train	19
case report fetal cardiac failure result	train	11
hemolytic syndrome family	train	14
study differentiation thymus derive lymphocyte	train	8
angiographic author transl	train	14
assessment cardiac risk surgical patient	train	15
preoperative intra aortic high risk revascularization patient	train	15
asthma sudden death	train	15
renal tubular reabsorption spontaneously hypertensive rat	train	17
elevate serum human growth hormone decrease serum insulin male intravenous tolbutamide glucose	train	6
metabolism tryptophan pseudomona production substitute tryptophan analogue	train	3
prostaglandin role renin regulation antihypertensive drug effect	train	17
physicochemical light scatter study ribosome particle	train	9
effect antagonist tension cellular calcium content vascular intestinal smooth muscle	train	13
effect high mechanical property rat connective tissue author transl	train	16
characterization muscle cell line	train	12
epidermal nicotinamide adenine simplex	train	16
environmental health different orientation	train	15
isolation digoxin specific antibody use effect digoxin	train	4
difference measurement ratio epidemiologic assessment	train	1
effect dietary cholesterol hepatic lipogenesis plasma insulin free fatty acid level rat	train	6
effect early nutrition development rat fat metabolism	train	5
nervous pathway cutaneous	train	16
treatment breast cancer author transl	train	14
glycerol acid cell wall bacillus stearothermophilus	train	3
effect dietary acid animal	train	3
fine structural observation relate production	train	16
use delay primary wound wound infection	train	15
oxygen equilibrium characteristic abnormal alpha beta alpha beta alpha beta alpha beta	train	9
direct bacterial count rapid test fish	train	20
effect insulin tolbutamide glucagon activity carbohydrate enzyme human	train	6
specific angiotensin receptive neuron cat organ	train	2
variable rubella hemagglutination inhibition test system effect antigen antibody	train	4
study proteolytic activity gamma globulin preparation	train	3
heart block acute posterior myocardial infarction	train	14
natural history agent bacterial interaction	train	16
lack effect acid base alteration growth hormone secretion man	train	6
production rheumatoid synovial cell stimulation human lymphocyte factor	train	8
mechanism intracellular calcium regulation heart flow measurement uptake cardiac mitochondria	train	11
glycogen chemistry morphological appearance electron microscope complex form selective stain glycogen	train	13
escherichia coli ribosomal ribonucleic acid intact precursor molecule	train	10
transport saccharomyce cerevisiae	train	5
age difference peripheral processing investigation	train	1
mutant escherichia coli new highly lactose operon	train	10
initiation protein synthesis hela cell	train	13
prevention heart disease young coronary	train	15
induce inhibition proliferation pha stimulate lymphocyte human treat	train	8
phospholipid sugar complex relation cell membrane transport	train	4
versus delay line characteristic cerebellar cortex	train	2
mutant escherichia coli lack ribonuclease ribonuclease	train	10
toxin interaction nerve membrane ionic conductance	train	17
evaluation statistical procedure detect result light degree sample size	train	9
nuclei induction nuclear envelope chromosome hela chinese hamster	train	7
electrical basis excitation inhibition rat muscle	train	12
inhibition pyrimidine dimer formation dna cationic molecule role energy transfer	train	3
mouse immunoglobulin receptor lymphocyte identification igm cleavage role cell surface	train	8
ray analysis novel isolate frog	train	16
prognostic value time sign carcinomas author transl	train	14
membrane erythrocyte alteration intact cell hereditary syndrome colchicine electron microscopy cell	train	4
infectivity effect dry	train	20
method antibacterial agent human skin	train	16
effect health screening mortality cause death middle aged man prospective study mean bear	train	15
pulmonary venous neonatal membrane disease	train	7
damage repair dna various tissue rat induce oxide	train	7
risk group practice	train	15
repression interferon action induce embryonic cell	train	1
protein polysaccharide connective tissue inhibition phase separation	train	3
regulation activity virus induce murine leukemia purine nucleotide	train	18
study model membrane iodine permeability measurement specific ion	train	9
amyloid induction colchicine animal model	train	18
change activity structure nucleus cell phase	train	7
sarcoplasmic reticulum temperature dependent contraction smooth muscle calcium free solution	train	20
vestibular activity pattern medial vestibular neurone	train	2
venous normotensive hypertensive human high low sodium intake	train	17
biological ion quantitative fix charge ion	train	9
activity cell lateral vestibular nucleus function head	train	2
acid trans osmotic shock fluid characterization purify enzyme effect plant cell	train	20
renal control sodium fluid balance newborn infant intravenous maintenance therapy	train	17
study respiratory metabolism isolate human adipose cell	train	5
deficiency calcitonin age relate	train	1
vitro growth maturation epithelial cell skin	train	16
anatomical organization activity produce reserpine level system	train	2
primary immunization negative	train	4
calcium action potential rat fast twitch slow twitch muscle fibre	train	13
removal blood group determinant bovine erythrocyte membrane degradation ghost	train	4
macromolecular component membrane egg membrane structure age	train	1
formation ultrastructure membrane escherichia coli	train	20
distribution excretion two lactate bovine	train	11
primary immune response mouse cellular response lymphoid tissue enhancement complete suppression antibody formation bacterial endotoxin	train	18
effect acid monoamine oxidase inhibitory mouse	train	12
surgery valve disease	train	14
kinetics carbon monoxide bind electron transfer cytochrome	train	11
electron transfer reaction biological system reduction ion	train	11
cardiopulmonary infant child	train	7
spontaneous evoked activity neurone somatosensory thalamus cat	train	2
lung damage cause phospholipase change phospholipid rat lung	train	7
effect antagonist vivo release acetylcholine cerebral cortex cat	train	2
prostaglandin inactivation guinea pig lung inhibition	train	7
prognostic feature thyroid cancer long term case	train	14
phase neisseria group observation serum inhibitor	train	4
vagal response vestibular stimulation cat	train	2
permeability lung capillary foetal new bear lamb sheep	train	7
variation visual response superior colliculus relation body	train	2
pathogenesis disease vivo viral replication host antibody response viral antigen	train	18
complementation gene mutation bacteriophage	train	10
chromosomal location mutation affect biotin synthesis escherichia coli	train	10
absorption antigen circulation isolate lung normal immunize rabbit	train	7
diffraction pattern dry blood	train	4
specific histidine residue	train	3
relation genetic essential hypertension review	train	17
single unit activity lateral cat sleep	train	2
extracellular potassium activity frequency dependent conduction block giant axon ganglion	train	13
membrane reconstitution mutant escherichia coli purification property factor product gene	train	10
effect incubation temperature serum content agar plaque production foot mouth disease virus	train	20
muscular test pituitary function child	train	6
biochemical genetic characterization phosphate synthetase mutant escherichia coli	train	10
cat evidence one process	train	2
influence factor skin test reactivity mouse candida albican	train	18
scan human serum albumin preliminary communication	train	18
renal coronary heart disease	train	15
optical electron microscopic determination pulmonary asbestos fibre concentration relation human pathological reaction	train	7
reserpine breast cancer community	train	15
new method measurement right ventricular ratio use	train	9
genetic analysis mutant escherichia coli defective transport	train	10
mechanism adsorption bacteriophage vitro conformational change condition	train	20
nuclear magnetic resonance study sodium ion isolate frog muscle liver	train	17
induce carcinogenesis nucleic acids rat ethyl ethyl	train	7
vitro induction tumor specific immunity activation cytotoxic lymphocyte murine antigen	train	8
comparative immunogenicity heat kill live oral salmonella vaccine	train	18
characterization injury escherichia coli upon freeze dry	train	20
proton magnetic resonance study high potential iron protein	train	20
inactivation potassium conductance relate phenomenon cause ammonium ion injection squid axon	train	13
correlation lung asbestos count	train	7
effect inhibition repression utilization substrate bacterial	train	5
beta receptor mechanism limb vein dog	train	12
synaptic potential cat nerve nucleus	train	2
method difference tumour growth rate apply study increase growth capacity mouse	train	9
lactate dehydrogenase evidence structure	train	11
kinetic property computer simulation	train	9
plaque assay detection murine leukemia virus	train	18
effect cytotoxic agent passive transfer cell mediate immunity	train	18
heterogeneity acid phosphatase beta glucuronidase alpha acetate esterase normal lymphocyte	train	8
cyclic adenosine monophosphate dependent histone kinase pig brain purification property enzyme	train	19
passive transfer immunity leprosy patient transfusion allogeneic lymphocyte	train	8
measurement whole blood blood fraction	train	4
characterization metabolite domestic sow urine intravenous administration radioactive estrogen corticosteroid	train	19
metabolic control mechanism mammalian system study role adenosine monophosphate estrogen action uterus	train	7
influence endogenous insulin secretion course insulin dependent diabetes mellitus	train	6
starvation human pregnancy hypoglycemia	train	6
assessment intrauterine growth retardation diagnostic	train	15
release adenosine cyclic monophosphate isolate rat heart	train	11
effect colicin membrane associate energy link function	train	10
non electrolyte single barnacle muscle cell	train	20
accumulation guanethidine human blood platelet	train	17
interaction calcium magnesium spontaneous transmitter release mammalian motor nerve terminal	train	13
substrate specific inactivation staphylococcal	train	3
intracellular chloride concentration evidence chloride pump frog skeletal muscle	train	13
influence dietary protein restriction immune effect capacity cell various lymphoid organ graft host reaction	train	18
osmotic flow membrane	train	9
lymphocyte allogeneic thymus evidence central peripheral mechanism tolerance donor strain tissue	train	8
inhibitory action sodium activation excitation contraction couple frog skeletal muscle	train	13
perinatal intracranial hemorrhage incidence clinical feature	train	15
influence surgery natural history rheumatic mitral aortic valve disease	train	14
bacillus cereus hemolysin	train	4
phosphate pathway inhibition blood cell hormone therapy	train	4
immunological responsiveness frozen human lymphocyte	train	8
sodium intake administration hypertensive patient renal insufficiency	train	17
anthracene anthracene newborn mouse	train	3
effect sodium concentration water electrolyte absorption form intact human colon	train	17
relationship glucose utilization growth rate bacillus subtili	train	5
gastrointestinal tract man	train	11
comparison indirect hemagglutination test detect type marek	train	4
comparative response isolate human testicular autonomic drug	train	12
two stage lymphocyte production differential susceptibility blockade use	train	8
sequential primary secondary metabolism	train	3
skin detergent preparation	train	16
influence cellular factor immune induce pneumoniae capsular antigen	train	18
participation immunoglobulin lymphocyte production macrophage migration inhibitory factor	train	8
eye movement evoke superior colliculus stimulation cat	train	2
age difference duration period female rhesus monkey	train	1
study rabbit lymphocyte vitro relationship lymphocyte donor per blast transformation induce sera	train	8
kinetics inhibition erythrocyte cholinesterase	train	4
agglutination red blood cell experimental glycolytic alteration	train	4
action new beta adrenoceptor block drug rabbit muscle dog heart	train	11
regulation galactose operon region escherichia coli	train	10
kinetic theory model ion movement biological membrane steady state electrical property solution	train	9
induction blood pulmonary antigen coat particle relationship cell mediate immunity	train	7
chemical synthesis biological oxidation alpha hydroxy cholesterol cholesterol hydroxy cholesterol	train	3
regulation blood phosphate deficiency man	train	4
stimulation human peripheral blood lymphocyte sodium induce growth factor	train	8
isolation characterization regulatory mutant aminoacyl transfer ribonucleic acid synthetase escherichia coli	train	10
comparison dopa increase amine metabolite	train	14
phosphatase cardiac sarcoplasmic reticulum	train	11
functional profile isolate potassium adaptation rabbit cortical tubule	train	13
effect calcium ion activity guinea pig taenia coli	train	13
increase cellular level require optimal dna synthesis lymphocyte activate concanavalin	train	8
effect catecholamine cardiovascular response blood flow distribution normal tissue liver tumor rat	train	12
use study excitation contraction couple mammalian smooth muscle	train	13
action derivative rna polymerase human leukemic lymphocyte	train	8
dietary sodium restriction mild hypertension general practice	train	17
nuclear magnetic resonance spectrum lysine vasopressin structural implication	train	20
clonal line porcine kidney	train	19
effect several alkyl mouse liver kinase activity	train	3
force involve bind isolate cell rat liver	train	20
coli endotoxin shock cat treatment indomethacin	train	2
isolation acid sulphate kidney reaction urinary	train	19
prostaglandin induce hypertension conscious dog	train	17
lymphocyte interaction potential histocompatibility test vitro	train	8
effect membrane structure	train	9
hydrolysis nucleoside phosphate metal ion nucleic base interaction guanosine protection toward hydrolysis	train	3
change disease pattern pulmonary tuberculosis	train	7
porcine thyrotropin amino acid sequence alpha beta subunit	train	19
cross resistance relationship escherichia coli ultraviolet radiation acid	train	10
amyloid normal pathological parathyroid gland	train	1
learn aged modification autonomic nervous system activity	train	1
age strain lipid metabolism rat	train	1
conformation change dissociation fragment rabbit immunoglobulin function	train	3
stability newly synthesize rna strain escherichia coli ribonuclease specific double rna	train	10
kinetics lymphocyte vitro response lymphocyte pha	train	8
relation smoking age natural report drug medical center	train	1
protease production specie	train	5
mechanism acid interference rabbit antibody biosynthesis	train	19
high output heart failure dog systemic intrarenal role angiotensin	train	17
genetic control variation aryl hydrocarbon hydroxylase cultured human lymphocyte	train	8
characterization beta mutant rna polymerase escherichia coli	train	10
insect lipid inhibition american	train	3
solid state physical replacement hodgkin theory phase transformation kinetic axonal potassium conductance	train	13
marker impair plasma membrane permeability ischemic dog myocardium	train	11
renin angiotensin aldosterone system maintenance blood pressure aldosterone secretion sodium balance normotensive subject	train	17
giant cell escherichia coli morphological study	train	10
biosynthesis fatty acid sterol relation antibiotic formation	train	5
deficient dna repair human cell	train	16
rabbit lymphocyte population carrier determinant dna synthesis	train	18
eeg outcome schizophrenia	train	14
growth control fetal rat primary monolayer culture vii hormonal control dna synthesis possible significance problem liver regeneration	train	6
ultrastructural study human cutaneous nerve special reference cell contain cell	train	16
decarboxylase isolate epidermis tissue heterologous system dependence concentration insect steroid hormone	train	16
estrogen myocardial infarction	train	15
effect persistent infection mouse mouse hepatitis virus	train	18
effect epithelial whole organ thymus recovery irradiate mouse	train	8
study lack deoxyribonucleic acid methyl nitro	train	3
calcium effect myocardial fiber smooth muscle cell blood vessel	train	11
conductance change inhibitory potential guinea pig taenia coli	train	13
cytotoxicity mouse spleen sendai virus infect cell	train	18
cancer transverse colon cancer late	train	14
temperature sensitive synthesis bacterium	train	20
survival aerobic anaerobic bacteria chicken meat freeze storage	train	20
time course loss recovery contracture ability frog muscle follow exposure free solution	train	13
anti lymphocyte dependent antibody	train	8
substrate turnover prolong exercise man metabolism glucose free fatty acid amino acid	train	6
relative genetic efficiency proton derive analysis chromosome human lymphocyte	train	8
rapid method determine decarboxylase activity lysine	train	20
transport zonal mathematical analysis area surface gradient system	train	9
mutant escherichia coli alter transfer ribonucleic acid synthetase	train	10
prenatal postnatal change content species ferritin rat liver	train	18
cell free amino acid system pseudomona	train	20
myocardial infarction complicate bacterial rheumatic heart disease report case review literature	train	11
property microsomal sterol cyclase	train	19
vitro lymphocyte immunization cultured human tumor cell parameter generation cytotoxic lymphocyte	train	8
cell simple test lymphocyte	train	8
human strain relate simian mycoplasma	train	4
metabolism rat goat	train	3
